time,dataset,method,ood_method,intent_num_acc,AUROC,FPR95,AUPROUT,AUPRIN,args,valid_ood,test_ood
2022/10/24 21:58,multiwoz23,lof,nn_euler,,0.89890452,0.411284047,0.891549314,0.901818655,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=49, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=3, split_index=0, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Inform-Taxi-Arrive,Inform-Taxi-Dest,Request-Taxi-Phone,Request-Taxi-Dest,Inform-Taxi-Car,Inform-Taxi-none,Request-Taxi-Depart,Request-Taxi-Car,Request-Taxi-Arrive,Request-Taxi-Leave,Inform-Taxi-Leave,Inform-Taxi-Depart,Request-Train-Ticket,OfferBook-Train-none,Request-Train-Leave,Inform-Train-Depart,OfferBooked-Train-Dest,Inform-Train-Leave,NoOffer-Train-Depart,Request-Train-People,Inform-Train-none,Inform-Train-Id,Request-Train-Arrive,Inform-Train-Dest,Request-Train-Day,Request-Train-Time,Inform-Train-Day,OfferBooked-Train-Arrive,Request-Train-Id,Inform-Train-People,Request-Train-Dest,Inform-Train-Arrive,Inform-Train-Ticket,OfferBooked-Train-Ref,OfferBooked-Train-Id,NoOffer-Train-none,Request-Train-Depart,Request-Train-Ref","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee"
2022/10/24 23:08,multiwoz23,lof,nn_euler,,0.891697501,0.46614786,0.879722443,0.893967181,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=49, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=4, split_index=0, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Inform-Taxi-Arrive,Inform-Taxi-Dest,Request-Taxi-Phone,Request-Taxi-Dest,Inform-Taxi-Car,Inform-Taxi-none,Request-Taxi-Depart,Request-Taxi-Car,Request-Taxi-Arrive,Request-Taxi-Leave,Inform-Taxi-Leave,Inform-Taxi-Depart,Request-Train-Ticket,OfferBook-Train-none,Request-Train-Leave,Inform-Train-Depart,OfferBooked-Train-Dest,Inform-Train-Leave,NoOffer-Train-Depart,Request-Train-People,Inform-Train-none,Inform-Train-Id,Request-Train-Arrive,Inform-Train-Dest,Request-Train-Day,Request-Train-Time,Inform-Train-Day,OfferBooked-Train-Arrive,Request-Train-Id,Inform-Train-People,Request-Train-Dest,Inform-Train-Arrive,Inform-Train-Ticket,OfferBooked-Train-Ref,OfferBooked-Train-Id,NoOffer-Train-none,Request-Train-Depart,Request-Train-Ref","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee"
2022/10/25 0:17,multiwoz23,lof,nn_euler,,0.893112826,0.39766537,0.889524279,0.89217871,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=49, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=0, split_index=1, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Taxi-Arrive,Inform-Taxi-Dest,Request-Taxi-Phone,Request-Taxi-Dest,Inform-Taxi-Car,Inform-Taxi-none,Request-Taxi-Depart,Request-Taxi-Car,Request-Taxi-Arrive,Request-Taxi-Leave,Inform-Taxi-Leave,Inform-Taxi-Depart","Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee,Request-Train-Ticket,OfferBook-Train-none,Request-Train-Leave,Inform-Train-Depart,OfferBooked-Train-Dest,Inform-Train-Leave,NoOffer-Train-Depart,Request-Train-People,Inform-Train-none,Inform-Train-Id,Request-Train-Arrive,Inform-Train-Dest,Request-Train-Day,Request-Train-Time,Inform-Train-Day,OfferBooked-Train-Arrive,Request-Train-Id,Inform-Train-People,Request-Train-Dest,Inform-Train-Arrive,Inform-Train-Ticket,OfferBooked-Train-Ref,OfferBooked-Train-Id,NoOffer-Train-none,Request-Train-Depart,Request-Train-Ref"
2022/10/25 1:25,multiwoz23,lof,nn_euler,,0.893625737,0.417509728,0.889061908,0.893353057,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=49, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=1, split_index=1, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Taxi-Arrive,Inform-Taxi-Dest,Request-Taxi-Phone,Request-Taxi-Dest,Inform-Taxi-Car,Inform-Taxi-none,Request-Taxi-Depart,Request-Taxi-Car,Request-Taxi-Arrive,Request-Taxi-Leave,Inform-Taxi-Leave,Inform-Taxi-Depart","Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee,Request-Train-Ticket,OfferBook-Train-none,Request-Train-Leave,Inform-Train-Depart,OfferBooked-Train-Dest,Inform-Train-Leave,NoOffer-Train-Depart,Request-Train-People,Inform-Train-none,Inform-Train-Id,Request-Train-Arrive,Inform-Train-Dest,Request-Train-Day,Request-Train-Time,Inform-Train-Day,OfferBooked-Train-Arrive,Request-Train-Id,Inform-Train-People,Request-Train-Dest,Inform-Train-Arrive,Inform-Train-Ticket,OfferBooked-Train-Ref,OfferBooked-Train-Id,NoOffer-Train-none,Request-Train-Depart,Request-Train-Ref"
2022/10/25 2:35,multiwoz23,lof,nn_euler,,0.899804644,0.428015564,0.897727255,0.896498499,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=49, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=2, split_index=1, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Taxi-Arrive,Inform-Taxi-Dest,Request-Taxi-Phone,Request-Taxi-Dest,Inform-Taxi-Car,Inform-Taxi-none,Request-Taxi-Depart,Request-Taxi-Car,Request-Taxi-Arrive,Request-Taxi-Leave,Inform-Taxi-Leave,Inform-Taxi-Depart","Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee,Request-Train-Ticket,OfferBook-Train-none,Request-Train-Leave,Inform-Train-Depart,OfferBooked-Train-Dest,Inform-Train-Leave,NoOffer-Train-Depart,Request-Train-People,Inform-Train-none,Inform-Train-Id,Request-Train-Arrive,Inform-Train-Dest,Request-Train-Day,Request-Train-Time,Inform-Train-Day,OfferBooked-Train-Arrive,Request-Train-Id,Inform-Train-People,Request-Train-Dest,Inform-Train-Arrive,Inform-Train-Ticket,OfferBooked-Train-Ref,OfferBooked-Train-Id,NoOffer-Train-none,Request-Train-Depart,Request-Train-Ref"
2022/10/25 4:01,multiwoz23,lof,nn_euler,,0.911721022,0.378599222,0.914537039,0.905786073,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=49, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=3, split_index=1, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Taxi-Arrive,Inform-Taxi-Dest,Request-Taxi-Phone,Request-Taxi-Dest,Inform-Taxi-Car,Inform-Taxi-none,Request-Taxi-Depart,Request-Taxi-Car,Request-Taxi-Arrive,Request-Taxi-Leave,Inform-Taxi-Leave,Inform-Taxi-Depart","Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee,Request-Train-Ticket,OfferBook-Train-none,Request-Train-Leave,Inform-Train-Depart,OfferBooked-Train-Dest,Inform-Train-Leave,NoOffer-Train-Depart,Request-Train-People,Inform-Train-none,Inform-Train-Id,Request-Train-Arrive,Inform-Train-Dest,Request-Train-Day,Request-Train-Time,Inform-Train-Day,OfferBooked-Train-Arrive,Request-Train-Id,Inform-Train-People,Request-Train-Dest,Inform-Train-Arrive,Inform-Train-Ticket,OfferBooked-Train-Ref,OfferBooked-Train-Id,NoOffer-Train-none,Request-Train-Depart,Request-Train-Ref"
2022/10/25 5:17,multiwoz23,lof,nn_euler,,0.904440431,0.442412451,0.903067789,0.898688036,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='multiwoz23', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=49, intent='data/multiwoz23/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=4, split_index=1, test='data/multiwoz23/test.csv', train='data/multiwoz23/train.csv', valid='data/multiwoz23/valid.csv')","Request-Hotel-Internet,Inform-Hotel-Choice,Inform-Hotel-Stars,Recommend-Hotel-Name,Inform-Hotel-Parking,Request-Hotel-Name,Request-Hotel-Stars,Request-Hotel-Type,Request-Hotel-Ref,Inform-Hotel-Internet,Request-Hotel-Addr,Inform-Hotel-Price,Inform-Hotel-Name,Inform-Hotel-Area,Request-Hotel-Parking,Inform-Hotel-Type,Request-Hotel-Area,Inform-Hotel-Day,Inform-Hotel-none,Inform-Hotel-Stay,Request-Hotel-Post,Select-Hotel-none,Request-Hotel-Phone,NoOffer-Hotel-none,Inform-Hotel-Addr,Request-Hotel-Price,Inform-Hotel-People,Inform-Taxi-Arrive,Inform-Taxi-Dest,Request-Taxi-Phone,Request-Taxi-Dest,Inform-Taxi-Car,Inform-Taxi-none,Request-Taxi-Depart,Request-Taxi-Car,Request-Taxi-Arrive,Request-Taxi-Leave,Inform-Taxi-Leave,Inform-Taxi-Depart","Inform-Attraction-Name,Select-Attraction-Fee,Recommend-Attraction-Name,Request-Attraction-Post,Request-Attraction-Fee,Request-Attraction-Type,Request-Attraction-Addr,Request-Attraction-Phone,Request-Attraction-Area,Inform-Attraction-Choice,Request-Attraction-Name,Inform-Attraction-Area,Inform-Attraction-Addr,Inform-Attraction-Type,Inform-Attraction-none,Recommend-Attraction-Post,NoOffer-Attraction-none,Inform-Attraction-Fee,Request-Train-Ticket,OfferBook-Train-none,Request-Train-Leave,Inform-Train-Depart,OfferBooked-Train-Dest,Inform-Train-Leave,NoOffer-Train-Depart,Request-Train-People,Inform-Train-none,Inform-Train-Id,Request-Train-Arrive,Inform-Train-Dest,Request-Train-Day,Request-Train-Time,Inform-Train-Day,OfferBooked-Train-Arrive,Request-Train-Id,Inform-Train-People,Request-Train-Dest,Inform-Train-Arrive,Inform-Train-Ticket,OfferBooked-Train-Ref,OfferBooked-Train-Id,NoOffer-Train-none,Request-Train-Depart,Request-Train-Ref"
,,,,,,,,,,,
,,,,,92.57,34.99,91.74,92.55,,,
,,,,,,,,,,,
,,,,,,,,,,,
2022/10/23 14:32,mixsnips,lof,nn_euler,,0.929150779,0.360313316,0.958916869,0.885890439,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=0, split_index=2, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","PlayMusic,RateBook","AddToPlaylist,BookRestaurant"
2022/10/23 14:48,mixsnips,lof,nn_euler,,0.929015534,0.464751958,0.964275387,0.846798018,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=1, split_index=2, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","PlayMusic,RateBook","AddToPlaylist,BookRestaurant"
2022/10/23 15:26,mixsnips,lof,nn_euler,,0.908548566,0.365535248,0.934404823,0.872861828,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=2, split_index=2, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","PlayMusic,RateBook","AddToPlaylist,BookRestaurant"
2022/10/23 15:52,mixsnips,lof,nn_euler,,0.914709694,0.459530026,0.952983946,0.854551344,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=3, split_index=2, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","PlayMusic,RateBook","AddToPlaylist,BookRestaurant"
2022/10/23 16:11,mixsnips,lof,nn_euler,,0.938106956,0.261096606,0.952371864,0.910733919,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=4, split_index=2, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","PlayMusic,RateBook","AddToPlaylist,BookRestaurant"
2022/10/23 16:33,mixsnips,lof,nn_euler,,0.978977336,0.08974359,0.986469391,0.972563695,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=0, split_index=3, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","BookRestaurant,SearchCreativeWork","GetWeather,RateBook"
2022/10/23 16:59,mixsnips,lof,nn_euler,,0.959000409,0.233333333,0.97671917,0.927854791,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=1, split_index=3, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","BookRestaurant,SearchCreativeWork","GetWeather,RateBook"
2022/10/23 17:21,mixsnips,lof,nn_euler,,0.957831863,0.241025641,0.975080479,0.933689645,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=2, split_index=3, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","BookRestaurant,SearchCreativeWork","GetWeather,RateBook"
2022/10/23 17:45,mixsnips,lof,nn_euler,,0.977246846,0.084615385,0.981712566,0.972019842,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=3, split_index=3, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","BookRestaurant,SearchCreativeWork","GetWeather,RateBook"
2022/10/23 18:08,mixsnips,lof,nn_euler,,0.96544602,0.135897436,0.963950797,0.957130999,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=4, split_index=3, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","BookRestaurant,SearchCreativeWork","GetWeather,RateBook"
2022/10/23 18:23,mixsnips,lof,nn_euler,,0.955623617,0.167901235,0.965396973,0.942837841,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=0, split_index=4, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","SearchScreeningEvent,GetWeather","BookRestaurant,RateBook"
2022/10/23 18:42,mixsnips,lof,nn_euler,,0.953422948,0.165432099,0.966772402,0.937741654,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=1, split_index=4, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","SearchScreeningEvent,GetWeather","BookRestaurant,RateBook"
2022/10/23 19:07,mixsnips,lof,nn_euler,,0.923252604,0.464197531,0.954933611,0.862950757,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=2, split_index=4, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","SearchScreeningEvent,GetWeather","BookRestaurant,RateBook"
2022/10/23 19:33,mixsnips,lof,nn_euler,,0.941338173,0.264197531,0.96271031,0.901618949,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=3, split_index=4, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","SearchScreeningEvent,GetWeather","BookRestaurant,RateBook"
2022/10/23 19:56,mixsnips,lof,nn_euler,,0.942143573,0.133333333,0.940629058,0.938540125,"Namespace(batch_size=4, bert_lr=1e-05, bert_path='/cfs/cfs-fwcdwxrr/zifengcheng/bert', dataset='mixsnips', device=device(type='cuda'), early_stop=5, epoch=100, gpu=0, hidden_size=768, ind_intent_num=3, intent='data/mixsnips/intent.csv', l1=1, l3=0, lr=0.001, method='lof', ood_method='nn_euler', param_dir='params/', save_threshold=0.99, seed=4, split_index=4, test='data/mixsnips/test.csv', train='data/mixsnips/train.csv', valid='data/mixsnips/valid.csv')","SearchScreeningEvent,GetWeather","BookRestaurant,RateBook"
